Symbol,Name,결산월,회계년,주기,당기순이익률(%),매출총이익률(%),영업이익률(%),자본금영업이익률(%),자본금세전계속사업이익률(%),*영업수익/영업비용(%),ROE(세전계속사업이익)(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%)
A005320,국동,12,2020,Annual,4.21,26.37,10.49,160.07,107.67,111.72,23.96,107.67,64.25
A005320,국동,12,2021,Annual,-3.52,10.70,-0.34,-3.28,-17.49,99.66,-4.40,-17.49,-33.89
A005320,국동,12,2022,Annual,0.42,13.99,5.16,61.56,30.61,105.44,8.01,30.61,5.02
A000760,이화산업,3,2011,Annual,-0.42,17.81,1.29,6.54,1.04,101.31,0.07,1.04,-8.71
A000760,이화산업,3,2012,Annual,-10.22,19.30,1.60,8.18,-44.35,101.63,-3.16,-44.35,7.50
A000760,이화산업,3,2013,Annual,-3.64,19.17,-1.93,-10.93,-32.19,98.11,-2.47,-32.19,-24.12
A000760,이화산업,3,2014,Annual,8.75,17.96,0.40,2.35,66.51,100.40,5.05,66.51,51.20
A000760,이화산업,3,2015,Annual,-0.17,18.22,2.32,11.07,-1.14,102.37,-0.08,-1.14,-1.87
A000760,이화산업,12,2016,Annual,-0.21,19.75,2.15,8.48,-2.64,102.20,-0.20,-2.64,1.92
A000760,이화산업,12,2017,Annual,-4.52,18.77,1.19,5.56,-20.71,101.20,-1.55,-20.71,-15.32
A000760,이화산업,12,2018,Annual,-2.41,17.75,0.69,3.42,-14.37,100.70,-1.18,-14.37,-7.72
A000760,이화산업,12,2019,Annual,-7.74,18.05,-2.74,-12.06,-34.80,97.34,-3.14,-34.80,-32.36
A000760,이화산업,12,2020,Annual,-7.20,14.69,-6.82,-24.90,-45.25,93.62,-4.19,-45.25,-19.07
A000760,이화산업,12,2021,Annual,102.40,17.84,-8.59,-35.47,529.47,92.09,41.45,529.47,336.29
A000760,이화산업,12,2022,Annual,1.47,17.26,-1.51,-6.32,-6.60,98.51,-0.44,-6.60,5.47
A009310,참엔지니어링,12,2011,Annual,7.33,21.91,9.14,117.95,128.63,110.06,21.64,128.63,93.87
A009310,참엔지니어링,12,2012,Annual,-20.08,16.14,-13.33,-78.74,-165.32,88.24,-29.19,-165.32,-123.11
A009310,참엔지니어링,12,2013,Annual,9.40,26.62,8.64,70.16,103.07,109.46,19.11,103.07,42.71
A009310,참엔지니어링,12,2014,Annual,-27.77,19.61,-12.52,-84.50,-202.80,88.87,-51.97,-202.80,-192.96
A009310,참엔지니어링,12,2015,Annual,-8.90,26.77,8.51,89.64,17.88,109.30,10.83,17.88,-90.39
A009310,참엔지니어링,12,2016,Annual,7.04,35.29,14.85,120.28,94.77,117.45,54.94,94.77,25.99
A009310,참엔지니어링,12,2017,Annual,5.29,26.97,10.76,118.89,74.01,112.06,31.26,74.01,33.40
A009310,참엔지니어링,12,2018,Annual,6.93,29.95,6.75,55.73,60.09,107.23,20.13,60.09,38.52
A009310,참엔지니어링,12,2019,Annual,-14.67,24.54,-12.12,-52.81,-59.44,89.19,-18.78,-59.44,-75.88
A009310,참엔지니어링,12,2020,Annual,4.05,26.84,4.18,25.72,13.67,104.36,4.52,13.67,17.44
A009310,참엔지니어링,12,2021,Annual,-0.75,27.83,1.74,9.31,0.77,101.77,0.25,0.77,-7.11
A009310,참엔지니어링,12,2022,Annual,-1.33,24.81,0.77,4.51,8.65,100.77,2.92,8.65,-7.16
A133820,화인베스틸,12,2011,Annual,-1.12,6.09,3.71,21.92,-6.95,103.86,-7.50,-6.95,-6.59
A133820,화인베스틸,12,2012,Annual,2.76,8.36,5.63,35.68,18.71,105.97,19.44,18.71,17.46
A133820,화인베스틸,12,2013,Annual,7.56,14.59,10.75,93.90,73.23,112.04,38.63,73.23,66.03
A133820,화인베스틸,12,2014,Annual,7.10,14.06,9.86,175.78,143.86,110.94,25.53,143.86,126.51
A133820,화인베스틸,12,2015,Annual,0.57,7.63,2.69,35.78,14.47,102.76,2.26,14.47,7.53
A133820,화인베스틸,12,2016,Annual,0.46,9.78,2.55,25.94,7.23,102.62,1.15,7.23,4.72
A133820,화인베스틸,12,2017,Annual,0.86,9.40,3.65,29.02,9.28,103.79,1.48,9.28,6.86
A133820,화인베스틸,12,2018,Annual,1.36,10.42,4.32,39.09,16.46,104.52,2.64,16.46,12.28
A133820,화인베스틸,12,2019,Annual,-5.56,3.86,-2.10,-17.67,-47.11,97.94,-7.84,-47.11,-46.70
A133820,화인베스틸,12,2020,Annual,-15.74,-5.76,-13.17,-80.96,-100.55,88.36,-19.16,-100.55,-96.71
A133820,화인베스틸,12,2021,Annual,1.91,9.39,4.46,34.48,21.77,104.67,4.48,21.77,14.79
A133820,화인베스틸,12,2022,Annual,-1.86,5.10,0.52,4.46,-17.59,100.52,-3.59,-17.59,-16.13
A013000,세우글로벌,12,2011,Annual,-4.67,12.52,3.10,8.39,-9.17,103.20,-3.68,-9.17,-12.63
A013000,세우글로벌,12,2012,Annual,3.91,10.12,3.69,10.81,14.68,103.83,6.09,14.68,11.45
A013000,세우글로벌,12,2013,Annual,2.78,9.92,4.57,15.73,12.79,104.79,5.09,12.79,9.58
A013000,세우글로벌,12,2014,Annual,0.58,10.89,5.58,20.96,12.35,105.91,4.83,12.35,2.17
A013000,세우글로벌,12,2015,Annual,1.58,10.89,4.01,13.38,9.29,104.17,3.55,9.29,5.28
A013000,세우글로벌,12,2016,Annual,1.01,8.29,1.85,6.63,7.46,101.89,2.78,7.46,3.62
A013000,세우글로벌,12,2017,Annual,1.23,10.87,4.60,14.13,2.70,104.82,1.00,2.70,3.77
A013000,세우글로벌,12,2018,Annual,1.64,10.10,1.46,3.97,0.92,101.48,0.33,0.92,4.46
A013000,세우글로벌,12,2019,Annual,0.30,13.83,4.14,8.67,3.42,104.31,1.24,3.42,0.63
A013000,세우글로벌,12,2020,Annual,11.28,14.08,6.62,12.67,-0.10,107.09,-0.03,-0.10,21.57
A013000,세우글로벌,12,2021,Annual,3.79,15.16,8.07,18.22,11.31,108.78,3.72,11.31,8.94
A013000,세우글로벌,12,2022,Annual,5.42,13.96,5.55,10.86,16.47,105.88,5.25,16.47,10.62
A033250,체시스,6,2011,Annual,7.73,14.25,6.83,N/A(IFRS),N/A(IFRS),107.33,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A033250,체시스,6,2012,Annual,4.28,11.15,5.53,73.05,49.82,105.86,13.31,49.82,56.44
A033250,체시스,6,2013,Annual,-0.13,8.70,2.12,25.16,1.51,102.17,0.38,1.51,-1.49
A033250,체시스,6,2014,Annual,-9.99,2.34,-5.19,-46.68,-82.81,95.07,-23.91,-82.81,-89.92
A033250,체시스,6,2015,Annual,-7.89,4.29,-5.10,-36.07,-45.28,95.15,-14.96,-45.28,-55.81
A033250,체시스,6,2016,Annual,-0.82,11.13,3.32,17.06,-4.31,103.43,-1.49,-4.31,-4.22
A033250,체시스,6,2017,Annual,-7.48,2.97,-4.50,-20.96,-31.85,95.70,-12.07,-31.85,-34.87
A033250,체시스,6,2018,Annual,-2.74,6.48,-0.47,-2.62,-20.50,99.53,-8.49,-20.50,-15.25
A033250,체시스,6,2019,Annual,-6.65,4.85,-2.70,-12.50,-32.49,97.37,-14.13,-32.49,-30.81
A033250,체시스,6,2020,Annual,-8.26,4.97,-5.59,-23.37,-37.08,94.71,-17.99,-37.08,-34.54
A033250,체시스,6,2021,Annual,-5.39,4.87,-3.85,-11.80,-19.50,96.29,-9.74,-19.50,-16.51
A033250,체시스,6,2022,Annual,-14.30,-9.72,-22.76,-46.69,-28.21,81.46,-14.58,-28.21,-29.34
A005030,부산주공,12,2011,Annual,1.31,11.12,2.84,99.79,55.61,102.92,6.90,55.61,46.06
A005030,부산주공,12,2012,Annual,-1.19,8.98,1.73,52.06,-47.33,101.76,-6.53,-47.33,-35.96
A005030,부산주공,12,2013,Annual,-2.16,7.57,-0.08,-2.44,-69.08,99.92,-9.62,-69.08,-63.84
A005030,부산주공,12,2014,Annual,0.10,10.15,3.03,93.50,5.65,103.12,0.82,5.65,3.14
A005030,부산주공,12,2015,Annual,-0.25,9.81,2.05,44.10,-5.72,102.09,-1.04,-5.72,-5.38
A005030,부산주공,12,2016,Annual,-5.08,5.19,-3.26,-51.86,-93.78,96.84,-20.98,-93.78,-80.77
A005030,부산주공,12,2017,Annual,-5.28,7.26,-1.23,-19.00,-83.01,98.78,-17.92,-83.01,-81.55
A005030,부산주공,12,2018,Annual,-10.46,5.15,-3.37,-39.66,-118.70,96.74,-34.47,-118.70,-123.26
A005030,부산주공,12,2019,Annual,-10.55,4.29,-4.36,-42.13,-110.52,95.82,-56.81,-110.52,-101.89
A005030,부산주공,12,2020,Annual,-8.80,6.76,-2.95,-18.17,-51.88,97.13,-45.40,-51.88,-54.16
A005030,부산주공,12,2021,Annual,-6.29,3.69,-5.00,-30.44,-35.00,95.24,-43.15,-35.00,-38.25
A005030,부산주공,12,2022,Annual,-4.21,4.08,-2.80,-18.61,-28.95,97.27,-45.10,-28.95,-27.97
A015020,이스타코,12,2011,Annual,-37.32,31.39,-14.05,-4.68,-16.01,87.68,-8.50,-16.01,-12.42
A015020,이스타코,12,2012,Annual,-51.84,19.52,-18.96,-9.65,-21.85,84.06,-12.92,-21.85,-26.14
A015020,이스타코,12,2013,Annual,37.95,63.47,50.95,114.43,96.35,203.87,48.47,96.35,85.27
A015020,이스타코,12,2014,Annual,-13.20,13.47,-11.44,-12.61,-16.10,89.74,-6.86,-16.10,-14.27
A015020,이스타코,12,2015,Annual,5.08,19.87,-7.77,-8.69,6.76,92.79,2.89,6.76,5.47
A015020,이스타코,12,2016,Annual,-69.57,17.97,-32.41,-20.76,-45.56,75.52,-20.79,-45.56,-37.91
A015020,이스타코,12,2017,Annual,-5.54,13.80,0.05,0.12,-11.42,100.05,-6.00,-11.42,-8.70
A015020,이스타코,12,2018,Annual,-19.66,12.80,-10.09,-12.51,-18.59,90.84,-10.81,-18.59,-19.41
A015020,이스타코,12,2019,Annual,45.99,31.46,16.51,18.36,45.91,119.78,23.62,45.91,51.12
A015020,이스타코,12,2020,Annual,-0.97,51.97,5.86,1.61,-0.42,106.23,-0.18,-0.42,-0.27
A015020,이스타코,12,2021,Annual,21.21,43.51,-4.67,-1.54,7.16,95.54,3.10,7.16,6.99
A015020,이스타코,12,2022,Annual,-65.84,5.92,-41.58,-14.80,-23.44,70.63,-10.50,-23.44,-23.44
A084870,TBH글로벌,12,2011,Annual,3.96,59.14,6.63,299.77,260.45,107.10,15.00,260.45,169.43
A084870,TBH글로벌,12,2012,Annual,3.15,59.73,5.37,268.44,197.50,105.68,10.47,197.50,138.54
A084870,TBH글로벌,12,2013,Annual,7.27,63.85,9.43,502.08,509.45,110.41,24.32,509.45,351.81
A084870,TBH글로벌,12,2014,Annual,4.41,64.56,5.09,268.56,309.87,105.37,12.69,309.87,198.02
A084870,TBH글로벌,12,2015,Annual,-1.48,66.91,-0.80,-50.90,-20.37,99.20,-0.79,-20.37,-121.20
A084870,TBH글로벌,12,2016,Annual,0.04,66.35,1.72,118.86,135.89,101.75,5.53,135.89,-27.89
A084870,TBH글로벌,12,2017,Annual,0.14,66.96,2.93,195.39,173.58,103.02,7.58,173.58,-9.56
A084870,TBH글로벌,12,2018,Annual,-27.61,55.83,-0.56,-11.24,-23.48,99.44,-1.19,-23.48,-552.81
A084870,TBH글로벌,12,2019,Annual,-36.72,58.80,2.10,42.50,-758.10,102.15,-54.31,-758.10,-742.21
A084870,TBH글로벌,12,2020,Annual,-17.79,53.58,-4.00,-66.41,-290.79,96.15,-32.65,-290.79,-295.29
A084870,TBH글로벌,12,2021,Annual,-10.43,56.66,2.84,51.19,-221.48,102.92,-34.79,-221.48,-188.14
A084870,TBH글로벌,12,2022,Annual,2.43,57.81,0.96,18.77,91.24,100.97,16.56,91.24,47.25
A019490,하이트론,12,2011,Annual,-0.84,7.20,-2.33,-20.73,-7.48,97.73,-1.77,-7.48,-7.48
A019490,하이트론,12,2012,Annual,0.20,7.50,-1.86,-15.73,1.69,98.17,0.41,1.69,1.69
A019490,하이트론,12,2013,Annual,-6.60,5.01,-5.92,-41.47,-40.09,94.41,-10.29,-40.09,-46.25
A019490,하이트론,12,2014,Annual,-8.61,5.30,-7.58,-39.59,-44.96,92.96,-13.21,-44.96,-44.96
A019490,하이트론,12,2015,Annual,-10.70,6.08,-10.75,-42.41,-42.20,90.29,-14.13,-42.20,-42.20
A019490,하이트론,12,2016,Annual,7.32,4.87,-19.47,-57.92,21.79,83.70,7.27,21.79,21.79
A019490,하이트론,12,2017,Annual,-30.26,-0.06,-30.37,-82.51,-82.23,76.71,-29.59,-82.23,-82.23
A019490,하이트론,12,2018,Annual,1.76,19.34,-2.40,-7.07,5.19,97.66,2.14,5.19,5.19
A019490,하이트론,12,2019,Annual,-51.38,-10.09,-44.05,-110.55,-128.92,69.42,-69.31,-128.92,-128.92
A019490,하이트론,12,2020,Annual,-78.94,-37.27,-71.18,-131.47,-145.84,58.42,-136.91,-145.84,-145.82
A019490,하이트론,12,2021,Annual,-94.74,-65.30,-95.17,-107.49,-107.01,51.24,-156.31,-107.01,-107.01
A019490,하이트론,12,2022,Annual,-119.77,-50.45,-123.39,-67.64,-65.66,44.76,-117.78,-65.66,-65.66
A002410,범양건영,12,2011,Annual,-135.45,-13.33,-30.80,-80.88,-373.07,76.45,-204.34,-373.07,-355.68
A002410,범양건영,12,2012,Annual,-117.61,-5.42,-36.25,-81.72,-266.22,73.40,"-1,463.37",-266.22,-259.23
A002410,범양건영,12,2013,Annual,-99.40,-2.33,-18.02,-97.30,-483.23,84.73,-317.03,-483.23,-536.59
A002410,범양건영,12,2014,Annual,-9.55,4.95,-5.03,-18.44,-35.04,95.21,-28.71,-35.04,-35.04
A002410,범양건영,12,2015,Annual,13.30,7.17,0.09,0.32,47.02,100.09,30.63,47.02,47.02
A002410,범양건영,12,2016,Annual,-0.99,7.01,1.10,5.04,-3.59,101.11,-1.98,-3.59,-4.55
A002410,범양건영,12,2017,Annual,0.81,5.91,1.92,11.03,5.91,101.95,3.28,5.91,4.64
A002410,범양건영,12,2018,Annual,3.49,9.07,4.38,28.03,25.69,104.58,13.37,25.69,22.33
A002410,범양건영,12,2019,Annual,7.14,7.21,4.15,46.12,43.93,104.33,18.16,43.93,79.40
A002410,범양건영,12,2020,Annual,7.60,15.35,8.32,48.35,44.56,109.07,14.59,44.56,44.17
A002410,범양건영,12,2021,Annual,2.74,12.16,2.70,12.18,7.87,102.78,2.43,7.87,14.59
A002410,범양건영,12,2022,Annual,-7.03,-1.31,-10.29,-49.64,-22.46,90.67,-7.41,-22.46,-32.41
A001070,대한방직,12,2011,Annual,-5.02,2.04,-3.21,-176.55,-326.85,96.89,-18.49,-326.85,-274.51
A001070,대한방직,12,2012,Annual,-6.12,2.59,-3.71,-192.46,-364.30,96.42,-24.61,-364.30,-314.41
A001070,대한방직,12,2013,Annual,0.67,5.84,0.01,0.76,73.25,100.01,5.46,73.25,37.07
A001070,대한방직,12,2014,Annual,-4.72,2.63,-3.44,-158.82,-320.08,96.67,-13.95,-320.08,-216.78
A001070,대한방직,12,2015,Annual,-2.89,7.64,1.76,81.01,-142.98,101.79,-4.52,-142.98,-132.54
A001070,대한방직,12,2016,Annual,-1.68,7.25,0.49,22.79,-75.50,100.49,-2.33,-75.50,-77.03
A001070,대한방직,12,2017,Annual,-4.60,3.10,-4.76,-187.42,-257.53,95.45,-7.86,-257.53,-180.82
A001070,대한방직,12,2018,Annual,5.95,0.97,-5.98,-235.76,223.35,94.36,6.86,223.35,236.46
A001070,대한방직,12,2019,Annual,-10.21,1.88,-8.30,-244.90,-314.99,92.33,-11.02,-314.99,-294.26
A001070,대한방직,12,2020,Annual,1.51,8.76,2.03,66.99,73.17,102.07,2.96,73.17,50.56
A001070,대한방직,12,2021,Annual,0.78,9.14,2.70,102.01,39.26,102.77,1.51,39.26,29.35
A001070,대한방직,12,2022,Annual,-2.73,7.01,-2.03,-73.33,-137.63,98.01,-5.31,-137.63,-98.70
A024070,WISCOM,12,2011,Annual,5.15,9.49,5.66,137.79,163.97,106.00,10.97,163.97,125.31
A024070,WISCOM,12,2012,Annual,4.44,8.90,4.62,101.70,126.54,104.85,8.19,126.54,97.71
A024070,WISCOM,12,2013,Annual,3.27,8.97,4.15,83.23,96.27,104.33,6.18,96.27,65.54
A024070,WISCOM,12,2014,Annual,3.85,8.55,3.75,71.37,98.70,103.90,6.28,98.70,73.33
A024070,WISCOM,12,2015,Annual,1.98,6.70,1.52,28.62,49.37,101.55,3.13,49.37,37.17
A024070,WISCOM,12,2016,Annual,1.41,6.10,1.10,19.62,37.30,101.11,2.37,37.30,25.21
A024070,WISCOM,12,2017,Annual,0.06,5.45,0.29,4.47,3.66,100.29,0.23,3.66,0.87
A024070,WISCOM,12,2018,Annual,0.94,5.26,-0.31,-4.59,16.44,99.69,1.06,16.44,13.98
A024070,WISCOM,12,2019,Annual,0.91,5.98,0.65,9.93,19.50,100.66,1.26,19.50,13.80
A024070,WISCOM,12,2020,Annual,-0.98,4.69,-1.68,-22.46,-14.04,98.35,-0.91,-14.04,-13.06
A024070,WISCOM,12,2021,Annual,1.03,5.24,-0.03,-0.45,26.27,99.97,1.70,26.27,15.81
A024070,WISCOM,12,2022,Annual,-5.91,5.72,0.59,9.71,-91.71,100.60,-6.04,-91.71,-96.89
A002690,동일제강,12,2011,Annual,0.78,6.66,1.42,N/A(IFRS),N/A(IFRS),101.44,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A002690,동일제강,12,2012,Annual,2.03,8.29,1.76,107.87,145.52,101.79,3.97,145.52,124.11
A002690,동일제강,12,2013,Annual,3.00,8.33,3.07,152.82,202.24,103.17,5.28,202.24,149.42
A002690,동일제강,12,2014,Annual,5.17,11.77,7.48,243.63,236.26,108.08,8.48,236.26,168.41
A002690,동일제강,12,2015,Annual,6.16,11.77,7.67,131.17,129.91,108.31,6.80,129.91,105.25
A002690,동일제강,12,2016,Annual,5.01,11.03,5.86,74.09,81.27,106.23,4.70,81.27,63.34
A002690,동일제강,12,2017,Annual,1.27,6.12,0.98,14.13,22.33,100.99,1.28,22.33,18.28
A002690,동일제강,12,2018,Annual,0.11,3.79,-0.22,-3.72,7.14,99.78,0.41,7.14,1.81
A002690,동일제강,12,2019,Annual,0.88,4.80,0.77,13.13,18.56,100.78,1.06,18.56,14.89
A002690,동일제강,12,2020,Annual,0.25,4.80,-0.10,-1.70,4.15,99.90,0.24,4.15,4.05
A002690,동일제강,12,2021,Annual,4.53,8.01,4.32,89.21,102.20,104.52,6.37,102.20,93.49
A002690,동일제강,12,2022,Annual,1.70,4.74,1.25,24.21,38.68,101.26,2.52,38.68,32.96
A010400,우진아이엔에스,12,2011,Annual,3.47,10.10,4.53,171.13,168.19,104.74,19.83,168.19,131.31
A010400,우진아이엔에스,12,2012,Annual,4.77,9.73,5.65,186.56,210.64,105.99,21.43,210.64,157.43
A010400,우진아이엔에스,12,2013,Annual,1.82,5.37,2.38,100.66,96.21,102.43,8.79,96.21,76.98
A010400,우진아이엔에스,12,2014,Annual,7.30,13.83,9.69,334.02,328.86,110.73,26.16,328.86,251.52
A010400,우진아이엔에스,12,2015,Annual,8.11,16.61,12.22,370.11,329.60,113.93,22.01,329.60,245.62
A010400,우진아이엔에스,12,2016,Annual,9.39,16.39,12.13,N/A(IFRS),N/A(IFRS),113.80,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A010400,우진아이엔에스,12,2017,Annual,11.99,19.82,16.24,740.51,712.59,119.39,32.08,712.59,546.85
A010400,우진아이엔에스,12,2018,Annual,10.86,17.41,13.52,519.51,543.86,115.64,20.23,543.86,417.42
A010400,우진아이엔에스,12,2019,Annual,1.98,5.84,0.82,23.10,70.71,100.83,2.49,70.71,55.76
A010400,우진아이엔에스,12,2020,Annual,1.26,5.22,1.26,46.54,62.77,101.28,2.30,62.77,46.29
A010400,우진아이엔에스,12,2021,Annual,-3.59,-0.06,-7.52,-176.52,-104.93,93.01,-4.03,-104.93,-84.28
A010400,우진아이엔에스,12,2022,Annual,-3.96,1.63,-6.67,-147.14,-127.65,93.75,-5.10,-127.65,-87.25
A009140,경인전자,12,2011,Annual,2.81,15.69,1.05,4.40,18.10,101.06,2.56,18.10,11.76
A009140,경인전자,12,2012,Annual,2.60,20.77,4.71,26.51,23.13,104.94,3.23,23.13,14.63
A009140,경인전자,12,2013,Annual,3.55,20.88,6.55,38.87,31.68,107.01,4.33,31.68,21.06
A009140,경인전자,12,2014,Annual,-2.92,25.67,8.00,34.68,-5.02,108.70,-0.68,-5.02,-12.67
A009140,경인전자,12,2015,Annual,4.71,25.45,5.90,21.28,26.28,106.27,3.52,26.28,17.00
A009140,경인전자,12,2016,Annual,11.11,21.84,2.56,8.67,55.41,102.63,7.29,55.41,37.60
A009140,경인전자,12,2017,Annual,-13.53,19.05,-3.27,-9.17,-37.69,96.83,-5.11,-37.69,-37.94
A009140,경인전자,12,2018,Annual,-3.69,14.89,-9.43,-22.17,-8.34,91.38,-1.18,-8.34,-8.67
A009140,경인전자,12,2019,Annual,1.83,19.19,-12.11,-20.52,3.41,89.20,0.49,3.41,3.09
A009140,경인전자,12,2020,Annual,6.49,23.50,4.66,12.33,26.01,104.89,3.76,26.01,17.20
A009140,경인전자,12,2021,Annual,13.51,24.67,7.30,25.45,52.23,107.87,7.22,52.23,47.11
A009140,경인전자,12,2022,Annual,13.50,26.22,0.55,1.41,52.21,100.55,6.64,52.21,34.47
A000950,전방,12,2011,Annual,-12.38,-3.83,-8.03,-293.04,-453.07,92.57,-14.86,-453.07,-456.78
A000950,전방,12,2012,Annual,-11.90,-4.37,-13.04,-458.05,-432.30,88.47,-16.57,-432.30,-421.33
A000950,전방,12,2013,Annual,0.00,6.87,2.49,87.04,-4.98,102.55,-0.21,-4.98,5.69
A000950,전방,12,2014,Annual,-9.86,0.05,-4.61,-134.57,-291.87,95.59,-13.00,-291.87,-280.48
A000950,전방,12,2015,Annual,-9.89,0.78,-4.43,-125.03,-279.08,95.76,-12.93,-279.08,-279.54
A000950,전방,12,2016,Annual,-8.73,-1.06,-6.21,-148.44,-205.40,94.15,-9.80,-205.40,-201.15
A000950,전방,12,2017,Annual,-7.15,-4.64,-9.95,-216.06,-179.89,90.95,-9.59,-179.89,-143.38
A000950,전방,12,2018,Annual,-15.57,-1.64,-5.84,-103.75,-346.80,94.49,-21.27,-346.80,-276.81
A000950,전방,12,2019,Annual,-29.28,-15.76,-22.18,-363.00,-479.99,81.85,-31.46,-479.99,-479.24
A000950,전방,12,2020,Annual,5.61,-11.98,-17.08,-213.75,-296.40,85.42,-18.33,-296.40,70.28
A000950,전방,12,2021,Annual,0.12,9.74,5.50,87.62,38.66,105.82,2.28,38.66,1.90
A000950,전방,12,2022,Annual,54.00,-23.27,-28.06,-417.21,"1,245.57",78.09,59.00,"1,245.57",803.02
A084670,동양고속,12,2011,Annual,-1.70,18.27,13.56,115.63,44.72,115.68,4.40,44.72,5.28
A084670,동양고속,12,2012,Annual,5.95,16.51,11.26,98.06,63.54,112.69,6.87,63.54,51.83
A084670,동양고속,12,2013,Annual,5.35,15.84,9.05,86.71,70.80,109.95,8.28,70.80,53.05
A084670,동양고속,12,2014,Annual,8.57,21.27,15.05,154.65,132.90,117.71,14.76,132.90,88.38
A084670,동양고속,12,2015,Annual,11.63,18.59,10.87,111.34,156.62,112.20,16.27,156.62,119.23
A084670,동양고속,12,2016,Annual,4.49,20.02,11.41,133.88,88.97,112.89,9.15,88.97,52.91
A084670,동양고속,12,2017,Annual,-1.25,15.24,4.13,43.33,1.27,104.30,0.14,1.27,-12.94
A084670,동양고속,12,2018,Annual,1.03,10.88,3.44,29.61,26.85,103.56,3.50,26.85,8.98
A084670,동양고속,12,2019,Annual,23.31,14.20,7.10,58.79,243.94,107.64,33.79,243.94,193.17
A084670,동양고속,12,2020,Annual,-19.64,-14.43,-26.48,-130.45,-116.20,79.06,-16.47,-116.20,-96.61
A084670,동양고속,12,2021,Annual,-29.50,-15.27,-27.13,-129.86,-179.95,78.66,-31.86,-179.95,-141.08
A084670,동양고속,12,2022,Annual,-12.25,-0.93,-10.74,-66.14,-92.96,90.30,-19.74,-92.96,-75.36
A008600,윌비스,12,2011,Annual,1.17,19.20,4.11,16.43,6.79,104.28,3.14,6.79,4.69
A008600,윌비스,12,2012,Annual,-2.58,14.74,-0.78,-3.08,-8.97,99.23,-4.38,-8.97,-9.99
A008600,윌비스,12,2013,Annual,-1.39,19.18,3.41,13.12,-3.68,103.53,-1.89,-3.68,-5.51
A008600,윌비스,12,2014,Annual,1.30,18.98,2.88,10.95,7.42,102.97,3.75,7.42,4.40
A008600,윌비스,12,2015,Annual,1.44,18.80,3.37,15.69,7.09,103.49,3.40,7.09,6.44
A008600,윌비스,12,2016,Annual,1.28,19.86,3.26,16.19,8.41,103.37,3.85,8.41,6.22
A008600,윌비스,12,2017,Annual,0.22,19.11,2.41,11.18,2.65,102.47,1.23,2.65,0.92
A008600,윌비스,12,2018,Annual,-2.38,18.77,1.23,5.45,-6.58,101.24,-3.13,-6.58,-10.64
A008600,윌비스,12,2019,Annual,-13.53,10.22,-7.32,-30.49,-57.17,93.18,-31.65,-57.17,-56.51
A008600,윌비스,12,2020,Annual,-1.02,18.66,1.00,3.47,-4.86,101.01,-3.33,-4.86,-3.61
A008600,윌비스,12,2021,Annual,-5.27,17.89,1.59,6.11,-20.54,101.61,-14.48,-20.54,-20.32
A008600,윌비스,12,2022,Annual,-3.66,16.89,0.08,0.27,-11.27,100.08,-8.10,-11.27,-12.80
A001140,국보,12,2011,Annual,-0.03,7.01,0.57,14.42,4.14,100.57,0.61,4.14,-0.83
A001140,국보,12,2012,Annual,-0.71,7.82,1.12,26.59,23.43,101.13,3.53,23.43,-17.39
A001140,국보,12,2013,Annual,-3.55,8.71,0.76,15.95,-114.03,100.76,-18.43,-114.03,-74.92
A001140,국보,12,2014,Annual,-7.18,6.12,-2.47,-46.90,-159.32,97.59,-31.24,-159.32,-135.22
A001140,국보,12,2015,Annual,-4.41,6.41,-2.69,-47.94,-88.01,97.38,-22.04,-88.01,-78.24
A001140,국보,12,2016,Annual,-4.79,8.86,0.23,3.97,-84.93,100.23,-25.90,-84.93,-82.81
A001140,국보,12,2017,Annual,-3.69,7.56,-5.03,-58.08,-76.84,95.21,-31.43,-76.84,-41.83
A001140,국보,12,2018,Annual,-5.59,5.05,-7.40,-62.93,-10.61,93.11,-5.71,-10.61,-45.61
A001140,국보,12,2019,Annual,-7.49,19.91,-1.09,-9.50,-73.77,98.92,-35.81,-73.77,-70.81
A001140,국보,12,2020,Annual,-18.67,28.65,-9.83,-58.92,-117.98,91.05,-72.80,-117.98,-86.64
A001140,국보,12,2021,Annual,-18.24,28.65,-8.27,-27.91,-56.72,92.36,-51.94,-56.72,-61.00
A001140,국보,12,2022,Annual,-41.53,1.54,-17.17,-23.77,-45.09,85.35,-51.14,-45.09,-56.39
A003680,한성기업,12,2011,Annual,2.95,18.06,3.50,34.64,25.30,103.63,11.28,25.30,29.13
A003680,한성기업,12,2012,Annual,1.47,17.87,2.35,23.42,16.93,102.41,7.13,16.93,14.20
A003680,한성기업,12,2013,Annual,0.85,16.93,1.21,12.53,10.76,101.22,4.39,10.76,8.65
A003680,한성기업,12,2014,Annual,-4.27,16.71,0.49,5.09,-54.08,100.49,-24.11,-54.08,-44.50
A003680,한성기업,12,2015,Annual,0.83,16.79,1.62,17.27,14.34,101.65,7.27,14.34,8.79
A003680,한성기업,12,2016,Annual,-0.02,16.76,2.45,28.71,-0.73,102.51,-0.37,-0.73,-0.18
A003680,한성기업,12,2017,Annual,0.80,16.94,2.08,24.51,8.07,102.12,4.05,8.07,9.47
