Symbol,Name,결산월,회계년,주기,당기순이익률(%),매출총이익증가율(전년동기)(%),영업이익률(%),자본금영업이익률(%),자본금세전계속사업이익률(%),*영업수익/영업비용(%),ROE(세전계속사업이익)(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%)
A069140,누리플랜,12,2019,Annual,-3.55,93.59,-2.48,-88.78,-107.96,97.58,-11.11,-107.96,-137.60
A069140,누리플랜,12,2020,Annual,2.54,53.03,4.51,199.85,98.43,104.72,9.40,98.43,92.69
A069140,누리플랜,12,2021,Annual,0.77,2.47,2.77,103.41,57.06,102.84,5.20,57.06,29.00
A069140,누리플랜,12,2022,Annual,-6.51,-22.92,-4.62,-170.72,-211.22,95.58,-21.26,-211.22,-260.32
A457630,대신밸런스제16호스팩,12,2011,Annual,,,,,,,,,
A457630,대신밸런스제16호스팩,12,2012,Annual,,,,,,,,,
A457630,대신밸런스제16호스팩,12,2013,Annual,,,,,,,,,
A457630,대신밸런스제16호스팩,12,2014,Annual,,,,,,,,,
A457630,대신밸런스제16호스팩,12,2015,Annual,,,,,,,,,
A457630,대신밸런스제16호스팩,12,2016,Annual,,,,,,,,,
A457630,대신밸런스제16호스팩,12,2017,Annual,,,,,,,,,
A457630,대신밸런스제16호스팩,12,2018,Annual,,,,,,,,,
A457630,대신밸런스제16호스팩,12,2019,Annual,,,,,,,,,
A457630,대신밸런스제16호스팩,12,2020,Annual,,,,,,,,,
A457630,대신밸런스제16호스팩,12,2021,Annual,,,,,,,,,
A457630,대신밸런스제16호스팩,12,2022,Annual,,,,,,,,,
A023790,동일철강,12,2011,Annual,0.21,42.60,2.08,58.80,9.72,102.12,0.82,9.72,5.97
A023790,동일철강,12,2012,Annual,-5.76,-82.14,-5.77,-130.04,-134.25,94.54,-12.06,-134.25,-129.78
A023790,동일철강,12,2013,Annual,0.96,48.37,-3.90,-39.08,5.00,96.25,0.48,5.00,9.67
A023790,동일철강,12,2014,Annual,-36.32,적전,-18.85,-202.80,-363.57,84.14,-42.41,-363.57,-390.88
A023790,동일철강,12,2015,Annual,-19.50,적지,-16.36,-240.98,-316.82,85.94,-61.79,-316.82,-287.35
A023790,동일철강,12,2016,Annual,-1.78,흑전,6.31,99.97,-28.82,106.74,-3.59,-28.82,-28.19
A023790,동일철강,12,2017,Annual,-7.08,-44.93,0.62,9.32,-104.14,100.62,-8.80,-104.14,-106.52
A023790,동일철강,12,2018,Annual,-55.63,-83.45,-8.84,-58.29,-225.40,91.88,-17.88,-225.40,-366.93
A023790,동일철강,12,2019,Annual,14.56,적전,-15.03,-108.69,-163.83,86.93,-11.40,-163.83,105.31
A023790,동일철강,12,2020,Annual,-40.01,흑전,-19.05,-113.73,-254.64,84.00,-16.70,-254.64,-238.79
A023790,동일철강,12,2021,Annual,-73.08,401.45,12.66,79.02,-452.38,114.49,-52.37,-452.38,-456.16
A023790,동일철강,12,2022,Annual,-48.52,-52.84,2.80,11.76,-209.53,102.88,-43.34,-209.53,-203.99
A204630,스튜디오산타클로스,12,2011,Annual,,,,,,,,,
A204630,스튜디오산타클로스,12,2012,Annual,,,,,,,,,
A204630,스튜디오산타클로스,12,2013,Annual,6.46,,8.99,,,109.88,,,
A204630,스튜디오산타클로스,12,2014,Annual,8.70,24.28,10.94,196.50,179.75,112.28,48.65,179.75,156.26
A204630,스튜디오산타클로스,12,2015,Annual,-32.86,4.59,5.52,87.99,-488.69,105.85,-54.95,-488.69,-523.45
A204630,스튜디오산타클로스,12,2016,Annual,-1.96,94.34,-1.99,-25.83,-25.86,98.05,-1.86,-25.86,-26.63
A204630,스튜디오산타클로스,12,2017,Annual,-6.26,32.97,-2.14,-35.07,-101.25,97.90,-6.48,-101.25,-98.07
A204630,스튜디오산타클로스,12,2018,Annual,-1.32,178.93,-4.21,-40.18,1.37,95.96,0.09,1.37,5.01
A204630,스튜디오산타클로스,12,2019,Annual,-23.80,적전,-20.38,-169.69,-153.99,83.07,-10.01,-153.99,-186.64
A204630,스튜디오산타클로스,12,2020,Annual,-70.59,흑전,-31.43,-161.96,-187.07,76.09,-14.74,-187.07,-317.73
A204630,스튜디오산타클로스,12,2021,Annual,22.69,185.63,-3.01,-31.18,230.23,97.08,16.95,230.23,235.02
A204630,스튜디오산타클로스,12,2022,Annual,-178.30,-41.39,-21.37,-21.79,-181.67,82.39,-53.18,-181.67,-181.81
A430230,하나금융24호스팩,12,2011,Annual,,,,,,,,,
A430230,하나금융24호스팩,12,2012,Annual,,,,,,,,,
A430230,하나금융24호스팩,12,2013,Annual,,,,,,,,,
A430230,하나금융24호스팩,12,2014,Annual,,,,,,,,,
A430230,하나금융24호스팩,12,2015,Annual,,,,,,,,,
A430230,하나금융24호스팩,12,2016,Annual,,,,,,,,,
A430230,하나금융24호스팩,12,2017,Annual,,,,,,,,,
A430230,하나금융24호스팩,12,2018,Annual,,,,,,,,,
A430230,하나금융24호스팩,12,2019,Annual,,,,,,,,,
A430230,하나금융24호스팩,12,2020,Annual,,,,,,,,,
A430230,하나금융24호스팩,12,2021,Annual,,,,,,,,,
A430230,하나금융24호스팩,12,2022,Annual,,,,,,0.00,,,
A069330,유아이디,12,2011,Annual,14.01,306.67,18.66,182.27,172.11,122.94,43.69,172.11,136.86
A069330,유아이디,12,2012,Annual,21.46,36.27,27.80,271.25,257.44,138.50,46.19,257.44,209.45
A069330,유아이디,12,2013,Annual,19.24,16.35,24.03,296.79,285.66,131.63,37.64,285.66,237.69
A069330,유아이디,12,2014,Annual,7.70,-48.72,13.76,108.04,77.00,115.96,8.72,77.00,60.44
A069330,유아이디,12,2015,Annual,-13.71,-77.74,-7.88,-28.33,-49.26,92.69,-5.74,-49.26,-49.29
A069330,유아이디,12,2016,Annual,-25.25,17.44,-4.07,-13.18,-73.71,96.09,-9.49,-73.71,-81.76
A069330,유아이디,12,2017,Annual,-96.96,적전,-53.65,-80.53,-148.04,65.08,-22.15,-148.04,-145.54
A069330,유아이디,12,2018,Annual,-148.89,적지,-85.01,-69.88,-119.89,54.05,-22.24,-119.89,-122.39
A069330,유아이디,12,2019,Annual,-53.41,적지,-20.94,-90.85,-231.71,82.69,-62.05,-231.71,-225.21
A069330,유아이디,12,2020,Annual,-18.76,흑전,-6.11,-47.91,-147.08,94.24,-67.50,-147.08,-138.18
A069330,유아이디,12,2021,Annual,6.88,515.12,8.17,94.60,79.68,108.90,36.29,79.68,74.49
A069330,유아이디,12,2022,Annual,6.03,-25.91,6.19,55.70,54.30,106.60,18.44,54.30,53.98
A466910,엔에이치스팩30호,12,2011,Annual,,,,,,,,,
A466910,엔에이치스팩30호,12,2012,Annual,,,,,,,,,
A466910,엔에이치스팩30호,12,2013,Annual,,,,,,,,,
A466910,엔에이치스팩30호,12,2014,Annual,,,,,,,,,
A466910,엔에이치스팩30호,12,2015,Annual,,,,,,,,,
A466910,엔에이치스팩30호,12,2016,Annual,,,,,,,,,
A466910,엔에이치스팩30호,12,2017,Annual,,,,,,,,,
A466910,엔에이치스팩30호,12,2018,Annual,,,,,,,,,
A466910,엔에이치스팩30호,12,2019,Annual,,,,,,,,,
A466910,엔에이치스팩30호,12,2020,Annual,,,,,,,,,
A466910,엔에이치스팩30호,12,2021,Annual,,,,,,,,,
A466910,엔에이치스팩30호,12,2022,Annual,,,,,,,,,
A439410,엔에이치스팩26호,12,2011,Annual,,,,,,,,,
A439410,엔에이치스팩26호,12,2012,Annual,,,,,,,,,
A439410,엔에이치스팩26호,12,2013,Annual,,,,,,,,,
A439410,엔에이치스팩26호,12,2014,Annual,,,,,,,,,
A439410,엔에이치스팩26호,12,2015,Annual,,,,,,,,,
A439410,엔에이치스팩26호,12,2016,Annual,,,,,,,,,
A439410,엔에이치스팩26호,12,2017,Annual,,,,,,,,,
A439410,엔에이치스팩26호,12,2018,Annual,,,,,,,,,
A439410,엔에이치스팩26호,12,2019,Annual,,,,,,,,,
A439410,엔에이치스팩26호,12,2020,Annual,,,,,,,,,
A439410,엔에이치스팩26호,12,2021,Annual,,,,,,,,,
A439410,엔에이치스팩26호,12,2022,Annual,,,,,,0.00,,,
A065150,대산F&B,12,2011,Annual,2.46,17.37,4.32,105.83,89.35,104.51,29.09,89.35,60.23
A065150,대산F&B,12,2012,Annual,1.59,19.48,5.04,137.71,82.54,105.31,24.53,82.54,43.40
A065150,대산F&B,12,2013,Annual,1.68,-0.15,1.81,48.63,60.43,101.84,17.03,60.43,51.75
A065150,대산F&B,12,2014,Annual,0.30,-18.92,1.00,19.89,10.92,101.01,2.37,10.92,6.09
A065150,대산F&B,12,2015,Annual,-2.74,0.23,-3.95,-60.47,-48.94,96.20,-9.07,-48.94,-47.30
A065150,대산F&B,12,2016,Annual,-1.36,32.14,0.33,6.24,-35.75,100.33,-6.71,-35.75,-45.47
A065150,대산F&B,12,2017,Annual,-12.55,-3.86,-1.18,-21.13,-128.40,98.84,-25.35,-128.40,-258.73
A065150,대산F&B,12,2018,Annual,-17.52,-29.30,-0.31,-4.67,-206.07,99.69,-45.03,-206.07,-249.37
A065150,대산F&B,12,2019,Annual,-2.54,-7.70,-2.24,-30.45,-64.74,97.81,-14.92,-64.74,10.02
A065150,대산F&B,12,2020,Annual,-48.40,-53.89,-15.81,-72.01,-115.95,86.35,-32.65,-115.95,-159.20
A065150,대산F&B,12,2021,Annual,9.98,-9.11,-0.86,-7.16,124.92,99.15,40.11,124.92,104.30
A065150,대산F&B,12,2022,Annual,-4.60,-53.50,-3.31,-32.07,-38.53,96.79,-13.23,-38.53,-42.45
A405640,신한제9호스팩,12,2011,Annual,,,,,,,,,
A405640,신한제9호스팩,12,2012,Annual,,,,,,,,,
A405640,신한제9호스팩,12,2013,Annual,,,,,,,,,
A405640,신한제9호스팩,12,2014,Annual,,,,,,,,,
A405640,신한제9호스팩,12,2015,Annual,,,,,,,,,
A405640,신한제9호스팩,12,2016,Annual,,,,,,,,,
A405640,신한제9호스팩,12,2017,Annual,,,,,,,,,
A405640,신한제9호스팩,12,2018,Annual,,,,,,,,,
A405640,신한제9호스팩,12,2019,Annual,,,,,,,,,
A405640,신한제9호스팩,12,2020,Annual,,,,,,,,,
A405640,신한제9호스팩,12,2021,Annual,,,,,,0.00,,,
A405640,신한제9호스팩,12,2022,Annual,,적지,,-14.78,17.98,0.00,0.99,17.98,14.02
A062970,피피아이,12,2011,Annual,34.91,131.90,37.96,211.73,207.43,161.18,75.70,207.43,194.76
A062970,피피아이,12,2012,Annual,9.45,-59.80,10.41,41.12,34.44,111.62,8.86,34.44,37.35
A062970,피피아이,12,2013,Annual,-46.54,적전,-45.19,-112.43,-115.67,68.88,-33.17,-115.67,-115.79
A062970,피피아이,12,2014,Annual,-35.77,적지,-37.81,-79.64,-86.32,72.56,-34.04,-86.32,-75.34
A062970,피피아이,12,2015,Annual,6.28,흑전,6.59,19.99,14.52,107.05,6.44,14.52,19.06
A062970,피피아이,12,2016,Annual,4.47,20.46,7.11,26.68,20.66,107.66,8.50,20.66,16.78
A062970,피피아이,12,2017,Annual,3.11,1.40,5.15,30.31,25.70,105.42,9.93,25.70,18.33
A062970,피피아이,12,2018,Annual,6.69,74.69,7.47,68.80,42.47,108.07,14.58,42.47,61.57
A062970,피피아이,12,2019,Annual,5.79,-3.86,5.51,60.94,57.53,105.83,14.24,57.53,64.00
A062970,피피아이,12,2020,Annual,-22.89,적전,-29.76,-139.73,-141.17,77.07,-32.86,-141.17,-107.50
A062970,피피아이,12,2021,Annual,-109.19,적지,-87.79,-253.86,-274.66,53.25,-121.00,-274.66,-315.77
A062970,피피아이,12,2022,Annual,2.37,흑전,3.88,17.77,12.80,104.04,14.28,12.80,10.85
A430220,신영스팩8호,12,2011,Annual,,,,,,,,,
A430220,신영스팩8호,12,2012,Annual,,,,,,,,,
A430220,신영스팩8호,12,2013,Annual,,,,,,,,,
A430220,신영스팩8호,12,2014,Annual,,,,,,,,,
A430220,신영스팩8호,12,2015,Annual,,,,,,,,,
A430220,신영스팩8호,12,2016,Annual,,,,,,,,,
A430220,신영스팩8호,12,2017,Annual,,,,,,,,,
A430220,신영스팩8호,12,2018,Annual,,,,,,,,,
A430220,신영스팩8호,12,2019,Annual,,,,,,,,,
A430220,신영스팩8호,12,2020,Annual,,,,,,,,,
A430220,신영스팩8호,12,2021,Annual,,,,,,,,,
A430220,신영스팩8호,12,2022,Annual,,,,,,0.00,,,
A065420,에스아이리소스,12,2011,Annual,-0.53,168.21,7.29,11.16,0.11,107.87,0.12,0.11,3.88
A065420,에스아이리소스,12,2012,Annual,-1.73,-11.21,0.68,0.96,-3.33,100.69,-3.32,-3.33,-4.64
A065420,에스아이리소스,12,2013,Annual,0.58,-17.77,6.22,7.90,2.21,106.63,2.24,2.21,0.60
A065420,에스아이리소스,12,2014,Annual,-43.36,-8.55,3.41,4.23,-58.79,103.53,-78.73,-58.79,-44.42
A065420,에스아이리소스,12,2015,Annual,-3.90,-25.24,5.68,9.10,-18.33,106.03,-19.55,-18.33,13.37
A065420,에스아이리소스,12,2016,Annual,-1.91,-35.09,-15.43,-77.74,-8.72,86.63,-2.73,-8.72,-19.97
A065420,에스아이리소스,12,2017,Annual,-2.02,49.05,2.20,14.26,-10.78,102.25,-3.64,-10.78,-25.62
A065420,에스아이리소스,12,2018,Annual,-6.84,0.27,-0.23,-1.22,-35.37,99.77,-10.90,-35.37,-55.49
A065420,에스아이리소스,12,2019,Annual,-85.85,-86.46,4.28,9.35,-170.93,104.47,-67.20,-170.93,-187.60
A065420,에스아이리소스,12,2020,Annual,8.76,59.11,2.72,5.57,17.96,102.79,9.42,17.96,17.96
A065420,에스아이리소스,12,2021,Annual,18.58,95.94,9.53,29.79,58.08,110.54,24.45,58.08,58.08
A065420,에스아이리소스,12,2022,Annual,-20.42,-67.33,-48.21,-33.40,-14.15,67.47,-5.33,-14.15,-14.15
A065690,파커스,12,2011,Annual,4.25,-35.46,4.28,60.20,67.77,104.48,5.18,67.77,59.66
A065690,파커스,12,2012,Annual,0.83,1.57,3.54,53.89,13.63,103.67,1.03,13.63,12.67
A065690,파커스,12,2013,Annual,-6.35,-32.70,0.49,6.26,-75.99,100.49,-5.88,-75.99,-81.74
A065690,파커스,12,2014,Annual,4.84,6.73,1.99,22.45,56.97,102.03,4.45,56.97,54.46
A065690,파커스,12,2015,Annual,5.01,31.57,3.96,45.65,68.45,104.13,5.23,68.45,57.76
A065690,파커스,12,2016,Annual,3.97,6.85,6.57,64.01,47.24,107.03,3.64,47.24,38.70
A065690,파커스,12,2017,Annual,-4.01,-13.10,-1.27,-11.94,-36.17,98.74,-2.81,-36.17,-38.09
A065690,파커스,12,2018,Annual,4.52,14.02,2.20,31.71,67.25,102.25,5.11,67.25,65.26
A065690,파커스,12,2019,Annual,-3.76,-51.79,-4.10,-59.14,-59.55,96.06,-4.72,-59.55,-51.08
A065690,파커스,12,2020,Annual,-11.18,51.35,-2.87,-32.22,-132.83,97.21,-11.87,-132.83,-118.31
A065690,파커스,12,2021,Annual,10.19,42.15,1.28,17.13,149.42,101.30,13.53,149.42,123.43
A065690,파커스,12,2022,Annual,-16.28,-70.34,-20.78,-216.26,-168.27,82.80,-16.23,-168.27,-136.64
A440820,엔에이치스팩27호,12,2011,Annual,,,,,,,,,
A440820,엔에이치스팩27호,12,2012,Annual,,,,,,,,,
A440820,엔에이치스팩27호,12,2013,Annual,,,,,,,,,
A440820,엔에이치스팩27호,12,2014,Annual,,,,,,,,,
A440820,엔에이치스팩27호,12,2015,Annual,,,,,,,,,
A440820,엔에이치스팩27호,12,2016,Annual,,,,,,,,,
A440820,엔에이치스팩27호,12,2017,Annual,,,,,,,,,
A440820,엔에이치스팩27호,12,2018,Annual,,,,,,,,,
A440820,엔에이치스팩27호,12,2019,Annual,,,,,,,,,
A440820,엔에이치스팩27호,12,2020,Annual,,,,,,,,,
A440820,엔에이치스팩27호,12,2021,Annual,,,,,,,,,
A440820,엔에이치스팩27호,12,2022,Annual,,,,,,0.00,,,
A424140,케이비제21호스팩,12,2011,Annual,,,,,,,,,
A424140,케이비제21호스팩,12,2012,Annual,,,,,,,,,
A424140,케이비제21호스팩,12,2013,Annual,,,,,,,,,
A424140,케이비제21호스팩,12,2014,Annual,,,,,,,,,
A424140,케이비제21호스팩,12,2015,Annual,,,,,,,,,
A424140,케이비제21호스팩,12,2016,Annual,,,,,,,,,
A424140,케이비제21호스팩,12,2017,Annual,,,,,,,,,
A424140,케이비제21호스팩,12,2018,Annual,,,,,,,,,
A424140,케이비제21호스팩,12,2019,Annual,,,,,,,,,
A424140,케이비제21호스팩,12,2020,Annual,,,,,,,,,
A424140,케이비제21호스팩,12,2021,Annual,,,,,,,,,
A424140,케이비제21호스팩,12,2022,Annual,,,,,,0.00,,,
A421800,교보12호스팩,12,2011,Annual,,,,,,,,,
A421800,교보12호스팩,12,2012,Annual,,,,,,,,,
A421800,교보12호스팩,12,2013,Annual,,,,,,,,,
A421800,교보12호스팩,12,2014,Annual,,,,,,,,,
A421800,교보12호스팩,12,2015,Annual,,,,,,,,,
A421800,교보12호스팩,12,2016,Annual,,,,,,,,,
A421800,교보12호스팩,12,2017,Annual,,,,,,,,,
A421800,교보12호스팩,12,2018,Annual,,,,,,,,,
A421800,교보12호스팩,12,2019,Annual,,,,,,,,,
A421800,교보12호스팩,12,2020,Annual,,,,,,,,,
A421800,교보12호스팩,12,2021,Annual,,,,,,,,,
A421800,교보12호스팩,12,2022,Annual,,,,,,0.00,,,
A106520,노블엠앤비,12,2011,Annual,9.50,160.13,14.54,422.56,339.76,117.02,39.52,339.76,276.06
A106520,노블엠앤비,12,2012,Annual,9.23,38.43,12.71,459.66,381.87,114.57,28.86,381.87,333.89
A106520,노블엠앤비,12,2013,Annual,11.17,83.78,14.62,823.18,792.65,117.12,41.74,792.65,629.23
A106520,노블엠앤비,12,2014,Annual,-6.08,-65.18,2.60,72.24,-186.11,102.67,-8.91,-186.11,-169.09
A106520,노블엠앤비,12,2015,Annual,-17.24,-61.31,-18.68,-230.79,-272.38,84.26,-22.00,-272.38,-209.50
A106520,노블엠앤비,12,2016,Annual,-76.46,-62.93,-35.87,-240.80,-512.55,73.60,-62.84,-512.55,-505.18
A106520,노블엠앤비,12,2017,Annual,-43.25,적전,-26.84,-117.69,-209.62,78.84,-44.86,-209.62,-175.77
A106520,노블엠앤비,12,2018,Annual,-66.13,적지,-27.51,-83.48,-194.67,78.42,-85.69,-194.67,-187.88
A106520,노블엠앤비,12,2019,Annual,-18.56,흑전,-2.11,-4.48,-47.55,97.93,-40.69,-47.55,-30.90
A106520,노블엠앤비,12,2020,Annual,-155.77,적전,-64.45,-40.52,-82.60,60.81,-148.00,-82.60,-93.11
A106520,노블엠앤비,12,2021,Annual,-101.09,적지,-79.33,-39.90,-47.67,55.76,-69.58,-47.67,-39.08
A106520,노블엠앤비,12,2022,Annual,-305.94,흑전,-41.31,-21.00,-169.87,70.76,-107.47,-169.87,-151.16
A244460,올리패스,12,2011,Annual,,,,,,,,,
A244460,올리패스,12,2012,Annual,,,,,,,,,
A244460,올리패스,12,2013,Annual,,,,,,,,,
A244460,올리패스,12,2014,Annual,45.48,,57.82,,,237.09,,,
A244460,올리패스,12,2015,Annual,-296.79,-77.03,-335.32,-95.14,-107.23,22.97,-43.07,-107.23,-84.21
A244460,올리패스,12,2016,Annual,"-415,971.16",-99.85,"-373,364.75",-151.51,-183.30,0.03,-53.12,-183.30,-167.49
A244460,올리패스,12,2017,Annual,"15,071.36","4,095.00","-12,426.95",-241.88,257.82,0.80,완전잠식,257.82,297.49
A244460,올리패스,12,2018,Annual,"-5,698.95",281.39,"-3,797.53",-307.87,-393.46,2.57,완전잠식,-393.46,-449.13
A244460,올리패스,12,2019,Annual,"-2,722.49",113.54,"-1,261.23",-302.16,-652.25,7.35,완전잠식,-652.25,-641.20
A244460,올리패스,12,2020,Annual,-859.20,134.06,-828.40,-272.34,-282.47,10.77,-79.31,-282.47,-277.92
A244460,올리패스,12,2021,Annual,"-3,020.08",-74.35,"-2,950.71",-207.39,-212.26,3.28,-70.12,-212.26,-207.40
A244460,올리패스,12,2022,Annual,"-1,078.04",222.51,"-1,050.94",-159.33,-163.44,8.69,-125.70,-163.44,-159.58
A406760,하나금융21호스팩,12,2011,Annual,,,,,,,,,
A406760,하나금융21호스팩,12,2012,Annual,,,,,,,,,
A406760,하나금융21호스팩,12,2013,Annual,,,,,,,,,
A406760,하나금융21호스팩,12,2014,Annual,,,,,,,,,
A406760,하나금융21호스팩,12,2015,Annual,,,,,,,,,
A406760,하나금융21호스팩,12,2016,Annual,,,,,,,,,
A406760,하나금융21호스팩,12,2017,Annual,,,,,,,,,
A406760,하나금융21호스팩,12,2018,Annual,,,,,,,,,
A406760,하나금융21호스팩,12,2019,Annual,,,,,,,,,
A406760,하나금융21호스팩,12,2020,Annual,,,,,,,,,
A406760,하나금융21호스팩,12,2021,Annual,,,,,,0.00,,,
A406760,하나금융21호스팩,12,2022,Annual,,적전,,-6.65,24.83,0.00,1.47,24.83,19.58
A044180,KD,12,2011,Annual,-98.65,-56.56,3.80,12.35,22.49,103.95,3.47,22.49,-177.00
A044180,KD,12,2012,Annual,-158.90,-31.63,5.42,9.59,-8.47,105.73,-3.61,-8.47,-218.88
A044180,KD,12,2013,Annual,-31.09,-53.38,-8.12,-29.43,-42.86,92.49,-32.66,-42.86,-104.81
A044180,KD,12,2014,Annual,-24.71,적전,-20.56,-54.10,-65.03,82.95,-54.20,-65.03,-64.38
A044180,KD,12,2015,Annual,2.05,흑전,4.80,9.99,4.26,105.04,3.97,4.26,4.23
A044180,KD,12,2016,Annual,0.89,21.15,5.06,9.26,1.62,105.33,1.17,1.62,1.61
A044180,KD,12,2017,Annual,-97.52,-82.81,-59.58,-33.57,-53.13,62.67,-40.37,-53.13,-54.37
A044180,KD,12,2018,Annual,-54.55,233.70,-20.14,-16.91,-34.89,83.24,-40.72,-34.89,-44.20
A044180,KD,12,2019,Annual,11.76,316.23,8.33,16.82,27.40,109.09,38.37,27.40,24.36
A044180,KD,12,2020,Annual,9.30,-75.21,-38.22,-34.54,16.37,72.35,10.77,16.37,9.98
A044180,KD,12,2021,Annual,-73.09,-73.82,-58.05,-111.85,-134.34,63.27,-35.38,-134.34,-140.81
A044180,KD,12,2022,Annual,-4.10,"1,332.89",-2.33,-18.22,-33.99,97.72,-11.34,-33.99,-32.04
A457390,대신밸런스제15호스팩,12,2011,Annual,,,,,,,,,
A457390,대신밸런스제15호스팩,12,2012,Annual,,,,,,,,,
A457390,대신밸런스제15호스팩,12,2013,Annual,,,,,,,,,
A457390,대신밸런스제15호스팩,12,2014,Annual,,,,,,,,,
A457390,대신밸런스제15호스팩,12,2015,Annual,,,,,,,,,
A457390,대신밸런스제15호스팩,12,2016,Annual,,,,,,,,,
A457390,대신밸런스제15호스팩,12,2017,Annual,,,,,,,,,
A457390,대신밸런스제15호스팩,12,2018,Annual,,,,,,,,,
A457390,대신밸런스제15호스팩,12,2019,Annual,,,,,,,,,
A457390,대신밸런스제15호스팩,12,2020,Annual,,,,,,,,,
A457390,대신밸런스제15호스팩,12,2021,Annual,,,,,,,,,
A457390,대신밸런스제15호스팩,12,2022,Annual,,,,,,,,,
A442310,대신밸런스제14호스팩,12,2011,Annual,,,,,,,,,
A442310,대신밸런스제14호스팩,12,2012,Annual,,,,,,,,,
A442310,대신밸런스제14호스팩,12,2013,Annual,,,,,,,,,
A442310,대신밸런스제14호스팩,12,2014,Annual,,,,,,,,,
A442310,대신밸런스제14호스팩,12,2015,Annual,,,,,,,,,
A442310,대신밸런스제14호스팩,12,2016,Annual,,,,,,,,,
A442310,대신밸런스제14호스팩,12,2017,Annual,,,,,,,,,
A442310,대신밸런스제14호스팩,12,2018,Annual,,,,,,,,,
A442310,대신밸런스제14호스팩,12,2019,Annual,,,,,,,,,
A442310,대신밸런스제14호스팩,12,2020,Annual,,,,,,,,,
A442310,대신밸런스제14호스팩,12,2021,Annual,,,,,,,,,
A442310,대신밸런스제14호스팩,12,2022,Annual,,,,,,0.00,,,
A469880,하나30호스팩,12,2011,Annual,,,,,,,,,
A469880,하나30호스팩,12,2012,Annual,,,,,,,,,
A469880,하나30호스팩,12,2013,Annual,,,,,,,,,
A469880,하나30호스팩,12,2014,Annual,,,,,,,,,
A469880,하나30호스팩,12,2015,Annual,,,,,,,,,
A469880,하나30호스팩,12,2016,Annual,,,,,,,,,
A469880,하나30호스팩,12,2017,Annual,,,,,,,,,
A469880,하나30호스팩,12,2018,Annual,,,,,,,,,
A469880,하나30호스팩,12,2019,Annual,,,,,,,,,
A469880,하나30호스팩,12,2020,Annual,,,,,,,,,
A469880,하나30호스팩,12,2021,Annual,,,,,,,,,
A469880,하나30호스팩,12,2022,Annual,,,,,,,,,
A393360,신한제8호스팩,12,2011,Annual,,,,,,,,,
A393360,신한제8호스팩,12,2012,Annual,,,,,,,,,
A393360,신한제8호스팩,12,2013,Annual,,,,,,,,,
A393360,신한제8호스팩,12,2014,Annual,,,,,,,,,
A393360,신한제8호스팩,12,2015,Annual,,,,,,,,,
A393360,신한제8호스팩,12,2016,Annual,,,,,,,,,
A393360,신한제8호스팩,12,2017,Annual,,,,,,,,,
A393360,신한제8호스팩,12,2018,Annual,,,,,,,,,
A393360,신한제8호스팩,12,2019,Annual,,,,,,,,,
A393360,신한제8호스팩,12,2020,Annual,,,,,,,,,
A393360,신한제8호스팩,12,2021,Annual,,,,,,0.00,,,
A393360,신한제8호스팩,12,2022,Annual,,,,-11.24,12.41,0.00,0.67,12.41,10.46
A422040,엔에이치스팩23호,12,2011,Annual,,,,,,,,,
A422040,엔에이치스팩23호,12,2012,Annual,,,,,,,,,
A422040,엔에이치스팩23호,12,2013,Annual,,,,,,,,,
A422040,엔에이치스팩23호,12,2014,Annual,,,,,,,,,
A422040,엔에이치스팩23호,12,2015,Annual,,,,,,,,,
A422040,엔에이치스팩23호,12,2016,Annual,,,,,,,,,
A422040,엔에이치스팩23호,12,2017,Annual,,,,,,,,,
A422040,엔에이치스팩23호,12,2018,Annual,,,,,,,,,
A422040,엔에이치스팩23호,12,2019,Annual,,,,,,,,,
A422040,엔에이치스팩23호,12,2020,Annual,,,,,,,,,
A422040,엔에이치스팩23호,12,2021,Annual,,,,,,,,,
A422040,엔에이치스팩23호,12,2022,Annual,,,,,,0.00,,,
A454750,하나28호스팩,12,2011,Annual,,,,,,,,,
A454750,하나28호스팩,12,2012,Annual,,,,,,,,,
A454750,하나28호스팩,12,2013,Annual,,,,,,,,,
A454750,하나28호스팩,12,2014,Annual,,,,,,,,,
A454750,하나28호스팩,12,2015,Annual,,,,,,,,,
A454750,하나28호스팩,12,2016,Annual,,,,,,,,,
A454750,하나28호스팩,12,2017,Annual,,,,,,,,,
A454750,하나28호스팩,12,2018,Annual,,,,,,,,,
A454750,하나28호스팩,12,2019,Annual,,,,,,,,,
A454750,하나28호스팩,12,2020,Annual,,,,,,,,,
A454750,하나28호스팩,12,2021,Annual,,,,,,,,,
A454750,하나28호스팩,12,2022,Annual,,,,,,,,,
A471050,대신밸런스제17호스팩,12,2011,Annual,,,,,,,,,
A471050,대신밸런스제17호스팩,12,2012,Annual,,,,,,,,,
A471050,대신밸런스제17호스팩,12,2013,Annual,,,,,,,,,
A471050,대신밸런스제17호스팩,12,2014,Annual,,,,,,,,,
