Symbol,Name,결산월,회계년,주기,현금흐름/총부채(%),현금흐름/총차입부채(%),현금흐름/총자본(%),현금흐름/영업수익(%)
A074130,디아이디,12,2017,Annual,,,,
A074130,디아이디,12,2018,Annual,,,,
A074130,디아이디,12,2019,Annual,,,,
A074130,디아이디,12,2020,Annual,,,,
A074130,디아이디,12,2021,Annual,,,,
A074130,디아이디,12,2022,Annual,,,,
A074140,엑스로드,12,2011,Annual,,,,
A074140,엑스로드,12,2012,Annual,,,,
A074140,엑스로드,12,2013,Annual,,,,
A074140,엑스로드,12,2014,Annual,,,,
A074140,엑스로드,12,2015,Annual,,,,
A074140,엑스로드,12,2016,Annual,,,,
A074140,엑스로드,12,2017,Annual,,,,
A074140,엑스로드,12,2018,Annual,,,,
A074140,엑스로드,12,2019,Annual,,,,
A074140,엑스로드,12,2020,Annual,,,,
A074140,엑스로드,12,2021,Annual,,,,
A074140,엑스로드,12,2022,Annual,,,,
A074150,엠제이비,12,2011,Annual,16.00,90.36,4.46,6.26
A074150,엠제이비,12,2012,Annual,-47.89,-360.97,-18.66,-26.63
A074150,엠제이비,12,2013,Annual,-160.00,-826.26,-67.79,-93.68
A074150,엠제이비,12,2014,Annual,70.20,292.05,58.50,259.41
A074150,엠제이비,12,2015,Annual,-13.87,-60.32,-14.75,-116.57
A074150,엠제이비,12,2016,Annual,,,,
A074150,엠제이비,12,2017,Annual,,,,
A074150,엠제이비,12,2018,Annual,,,,
A074150,엠제이비,12,2019,Annual,,,,
A074150,엠제이비,12,2020,Annual,,,,
A074150,엠제이비,12,2021,Annual,,,,
A074150,엠제이비,12,2022,Annual,,,,
A076090,테이크시스템,12,2011,Annual,,,,
A076090,테이크시스템,12,2012,Annual,,,,
A076090,테이크시스템,12,2013,Annual,,,,
A076090,테이크시스템,12,2014,Annual,,,,
A076090,테이크시스템,12,2015,Annual,,,,
A076090,테이크시스템,12,2016,Annual,,,,
A076090,테이크시스템,12,2017,Annual,,,,
A076090,테이크시스템,12,2018,Annual,,,,
A076090,테이크시스템,12,2019,Annual,,,,
A076090,테이크시스템,12,2020,Annual,,,,
A076090,테이크시스템,12,2021,Annual,,,,
A076090,테이크시스템,12,2022,Annual,,,,
A077280,한컴지엠디,12,2011,Annual,5.07,7.47,4.31,3.31
A077280,한컴지엠디,12,2012,Annual,-0.80,-1.07,-0.77,-0.71
A077280,한컴지엠디,12,2013,Annual,-4.69,-6.11,-4.54,-5.56
A077280,한컴지엠디,12,2014,Annual,-1.51,-1.98,-1.50,-1.65
A077280,한컴지엠디,12,2015,Annual,-1.44,-2.01,-1.42,-3.16
A077280,한컴지엠디,12,2016,Annual,2.30,3.59,2.05,10.94
A077280,한컴지엠디,12,2017,Annual,9.09,15.79,6.27,27.75
A077280,한컴지엠디,12,2018,Annual,12.54,24.47,6.68,27.10
A077280,한컴지엠디,12,2019,Annual,,,,
A077280,한컴지엠디,12,2020,Annual,,,,
A077280,한컴지엠디,12,2021,Annual,,,,
A077280,한컴지엠디,12,2022,Annual,,,,
A077960,케이이엔지,12,2011,Annual,,,,
A077960,케이이엔지,12,2012,Annual,,,,
A077960,케이이엔지,12,2013,Annual,,,,
A077960,케이이엔지,12,2014,Annual,,,,
A077960,케이이엔지,12,2015,Annual,,,,
A077960,케이이엔지,12,2016,Annual,,,,
A077960,케이이엔지,12,2017,Annual,,,,
A077960,케이이엔지,12,2018,Annual,,,,
A077960,케이이엔지,12,2019,Annual,,,,
A077960,케이이엔지,12,2020,Annual,,,,
A077960,케이이엔지,12,2021,Annual,,,,
A077960,케이이엔지,12,2022,Annual,,,,
A078610,도움,12,2011,Annual,,,,
A078610,도움,12,2012,Annual,,,,
A078610,도움,12,2013,Annual,,,,
A078610,도움,12,2014,Annual,,,,
A078610,도움,12,2015,Annual,,,,
A078610,도움,12,2016,Annual,,,,
A078610,도움,12,2017,Annual,,,,
A078610,도움,12,2018,Annual,,,,
A078610,도움,12,2019,Annual,,,,
A078610,도움,12,2020,Annual,,,,
A078610,도움,12,2021,Annual,,,,
A078610,도움,12,2022,Annual,,,,
A078650,지나인제약,12,2011,Annual,6.18,8.36,15.03,7.52
A078650,지나인제약,12,2012,Annual,18.90,28.06,56.98,16.59
A078650,지나인제약,12,2013,Annual,28.49,39.65,69.82,17.67
A078650,지나인제약,12,2014,Annual,8.41,10.57,20.96,9.21
A078650,지나인제약,12,2015,Annual,2.44,3.15,8.29,2.79
A078650,지나인제약,12,2016,Annual,-0.68,-0.95,-2.68,-0.71
A078650,지나인제약,12,2017,Annual,-8.39,-12.74,-23.86,-7.24
A078650,지나인제약,12,2018,Annual,38.57,66.33,62.65,23.32
A078650,지나인제약,12,2019,Annual,9.15,15.82,9.93,6.06
A078650,지나인제약,12,2020,Annual,-57.82,-96.11,-84.67,-72.47
A078650,지나인제약,12,2021,Annual,-47.68,-87.32,-387.19,-116.87
A078650,지나인제약,12,2022,Annual,-73.87,-132.64,완전잠식,"-5,299.95"
A078670,아구스,12,2011,Annual,-13.95,,완전잠식,-266.63
A078670,아구스,12,2012,Annual,,,,
A078670,아구스,12,2013,Annual,,,,
A078670,아구스,12,2014,Annual,,,,
A078670,아구스,12,2015,Annual,,,,
A078670,아구스,12,2016,Annual,,,,
A078670,아구스,12,2017,Annual,,,,
A078670,아구스,12,2018,Annual,,,,
A078670,아구스,12,2019,Annual,,,,
A078670,아구스,12,2020,Annual,,,,
A078670,아구스,12,2021,Annual,,,,
A078670,아구스,12,2022,Annual,,,,
A078700,신지소프트,12,2011,Annual,,,,
A078700,신지소프트,12,2012,Annual,,,,
A078700,신지소프트,12,2013,Annual,,,,
A078700,신지소프트,12,2014,Annual,,,,
A078700,신지소프트,12,2015,Annual,,,,
A078700,신지소프트,12,2016,Annual,,,,
A078700,신지소프트,12,2017,Annual,,,,
A078700,신지소프트,12,2018,Annual,,,,
A078700,신지소프트,12,2019,Annual,,,,
A078700,신지소프트,12,2020,Annual,,,,
A078700,신지소프트,12,2021,Annual,,,,
A078700,신지소프트,12,2022,Annual,,,,
A078780,아이디에스,12,2011,Annual,-3.35,-7.19,-4.43,-1.01
A078780,아이디에스,12,2012,Annual,-1.04,-1.98,-1.61,-0.33
A078780,아이디에스,12,2013,Annual,-19.11,-29.21,-37.20,-5.21
A078780,아이디에스,12,2014,Annual,-35.00,-47.86,-143.50,-17.74
A078780,아이디에스,12,2015,Annual,-7.72,-9.48,-54.24,-13.85
A078780,아이디에스,12,2016,Annual,,,,
A078780,아이디에스,12,2017,Annual,,,,
A078780,아이디에스,12,2018,Annual,,,,
A078780,아이디에스,12,2019,Annual,,,,
A078780,아이디에스,12,2020,Annual,,,,
A078780,아이디에스,12,2021,Annual,,,,
A078780,아이디에스,12,2022,Annual,,,,
A079340,하이럭스,12,2011,Annual,,,,
A079340,하이럭스,12,2012,Annual,,,,
A079340,하이럭스,12,2013,Annual,,,,
A079340,하이럭스,12,2014,Annual,,,,
A079340,하이럭스,12,2015,Annual,,,,
A079340,하이럭스,12,2016,Annual,,,,
A079340,하이럭스,12,2017,Annual,,,,
A079340,하이럭스,12,2018,Annual,,,,
A079340,하이럭스,12,2019,Annual,,,,
A079340,하이럭스,12,2020,Annual,,,,
A079340,하이럭스,12,2021,Annual,,,,
A079340,하이럭스,12,2022,Annual,,,,
A079560,모젬,12,2011,Annual,-19.88,-25.24,완전잠식,-37.81
A079560,모젬,12,2012,Annual,15.87,20.29,완전잠식,12.54
A079560,모젬,12,2013,Annual,-6.48,-9.33,완전잠식,-5.88
A079560,모젬,12,2014,Annual,-10.33,-15.76,완전잠식,-16.71
A079560,모젬,12,2015,Annual,-10.64,-15.94,완전잠식,-15.64
A079560,모젬,12,2016,Annual,41.46,82.09,완전잠식,89.96
A079560,모젬,12,2017,Annual,3.53,22.49,완전잠식,2.49
A079560,모젬,12,2018,Annual,8.01,69.77,완전잠식,5.94
A079560,모젬,12,2019,Annual,20.83,218.82,완전잠식,13.38
A079560,모젬,12,2020,Annual,41.70,768.98,완전잠식,18.50
A079560,모젬,12,2021,Annual,26.94,,완전잠식,8.27
A079560,모젬,12,2022,Annual,43.60,,완전잠식,11.79
A079870,산양전기,12,2011,Annual,,,,
A079870,산양전기,12,2012,Annual,,,,
A079870,산양전기,12,2013,Annual,,,,
A079870,산양전기,12,2014,Annual,,,,
A079870,산양전기,12,2015,Annual,,,,
A079870,산양전기,12,2016,Annual,,,,
A079870,산양전기,12,2017,Annual,,,,
A079870,산양전기,12,2018,Annual,,,,
A079870,산양전기,12,2019,Annual,,,,
A079870,산양전기,12,2020,Annual,,,,
A079870,산양전기,12,2021,Annual,,,,
A079870,산양전기,12,2022,Annual,,,,
A080140,디보스,12,2011,Annual,,,,
A080140,디보스,12,2012,Annual,,,,
A080140,디보스,12,2013,Annual,,,,
A080140,디보스,12,2014,Annual,,,,
A080140,디보스,12,2015,Annual,,,,
A080140,디보스,12,2016,Annual,,,,
A080140,디보스,12,2017,Annual,,,,
A080140,디보스,12,2018,Annual,,,,
A080140,디보스,12,2019,Annual,,,,
A080140,디보스,12,2020,Annual,,,,
A080140,디보스,12,2021,Annual,,,,
A080140,디보스,12,2022,Annual,,,,
A080440,에스제이케이,12,2011,Annual,-3.39,-5.21,-2.98,-2.03
A080440,에스제이케이,12,2012,Annual,-16.76,-25.09,-19.83,-14.38
A080440,에스제이케이,12,2013,Annual,-24.90,-38.07,-43.41,-21.87
A080440,에스제이케이,12,2014,Annual,-17.09,-28.43,-52.21,-20.53
A080440,에스제이케이,12,2015,Annual,-1.01,-1.63,-4.33,-2.28
A080440,에스제이케이,12,2016,Annual,-14.17,-21.43,-42.54,-46.66
A080440,에스제이케이,12,2017,Annual,-21.14,-30.13,-48.99,-78.79
A080440,에스제이케이,12,2018,Annual,-25.82,-34.32,-77.21,-162.05
A080440,에스제이케이,12,2019,Annual,-21.38,-29.09,-71.94,-229.72
A080440,에스제이케이,12,2020,Annual,,,,
A080440,에스제이케이,12,2021,Annual,,,,
A080440,에스제이케이,12,2022,Annual,,,,
A080570,IC코퍼레이션,12,2011,Annual,-28.31,-127.99,완전잠식,
A080570,IC코퍼레이션,12,2012,Annual,,,,
A080570,IC코퍼레이션,12,2013,Annual,,,,
A080570,IC코퍼레이션,12,2014,Annual,,,,
A080570,IC코퍼레이션,12,2015,Annual,,,,
A080570,IC코퍼레이션,12,2016,Annual,,,,
A080570,IC코퍼레이션,12,2017,Annual,,,,
A080570,IC코퍼레이션,12,2018,Annual,,,,
A080570,IC코퍼레이션,12,2019,Annual,,,,
A080570,IC코퍼레이션,12,2020,Annual,,,,
A080570,IC코퍼레이션,12,2021,Annual,,,,
A080570,IC코퍼레이션,12,2022,Annual,,,,
A081090,씨모텍,12,2011,Annual,,,,
A081090,씨모텍,12,2012,Annual,,,,
A081090,씨모텍,12,2013,Annual,,,,
A081090,씨모텍,12,2014,Annual,,,,
A081090,씨모텍,12,2015,Annual,,,,
A081090,씨모텍,12,2016,Annual,,,,
A081090,씨모텍,12,2017,Annual,,,,
A081090,씨모텍,12,2018,Annual,,,,
A081090,씨모텍,12,2019,Annual,,,,
A081090,씨모텍,12,2020,Annual,,,,
A081090,씨모텍,12,2021,Annual,,,,
A081090,씨모텍,12,2022,Annual,,,,
A081220,세미텍,12,2011,Annual,27.55,36.67,55.90,14.04
A081220,세미텍,12,2012,Annual,19.65,25.74,44.95,11.26
A081220,세미텍,12,2013,Annual,13.91,17.43,41.41,8.72
A081220,세미텍,12,2014,Annual,,,,
A081220,세미텍,12,2015,Annual,,,,
A081220,세미텍,12,2016,Annual,,,,
A081220,세미텍,12,2017,Annual,,,,
A081220,세미텍,12,2018,Annual,,,,
A081220,세미텍,12,2019,Annual,,,,
A081220,세미텍,12,2020,Annual,,,,
A081220,세미텍,12,2021,Annual,,,,
A081220,세미텍,12,2022,Annual,,,,
A081500,엑스씨이,12,2011,Annual,,,,
A081500,엑스씨이,12,2012,Annual,,,,
A081500,엑스씨이,12,2013,Annual,,,,
A081500,엑스씨이,12,2014,Annual,,,,
A081500,엑스씨이,12,2015,Annual,,,,
A081500,엑스씨이,12,2016,Annual,,,,
A081500,엑스씨이,12,2017,Annual,,,,
A081500,엑스씨이,12,2018,Annual,,,,
A081500,엑스씨이,12,2019,Annual,,,,
A081500,엑스씨이,12,2020,Annual,,,,
A081500,엑스씨이,12,2021,Annual,,,,
A081500,엑스씨이,12,2022,Annual,,,,
A081970,넥스지,12,2011,Annual,114.30,,14.92,18.79
A081970,넥스지,12,2012,Annual,105.86,,12.42,20.59
A081970,넥스지,12,2013,Annual,99.82,,8.33,15.24
A081970,넥스지,12,2014,Annual,67.35,,6.78,10.47
A081970,넥스지,12,2015,Annual,57.99,,6.58,9.96
A081970,넥스지,12,2016,Annual,72.12,,6.55,9.27
A081970,넥스지,12,2017,Annual,114.22,,10.87,18.19
A081970,넥스지,12,2018,Annual,-745.36,,-114.84,-168.93
A081970,넥스지,12,2019,Annual,-256.40,"-25,708.48",-192.85,-156.60
A081970,넥스지,12,2020,Annual,57.90,"1,654.23",85.04,28.66
A081970,넥스지,12,2021,Annual,162.14,"2,779.43",67.96,47.52
A081970,넥스지,12,2022,Annual,86.15,"1,354.28",23.55,21.48
A082390,피엘에이,12,2011,Annual,10.24,14.72,완전잠식,16.80
A082390,피엘에이,12,2012,Annual,200.35,262.67,91.99,165.89
A082390,피엘에이,12,2013,Annual,-28.66,-36.35,-11.95,-29.04
A082390,피엘에이,12,2014,Annual,-151.56,-187.14,-84.69,-406.20
A082390,피엘에이,12,2015,Annual,-125.07,-157.32,-218.44,-955.22
A082390,피엘에이,12,2016,Annual,,,,
A082390,피엘에이,12,2017,Annual,,,,
A082390,피엘에이,12,2018,Annual,,,,
A082390,피엘에이,12,2019,Annual,,,,
A082390,피엘에이,12,2020,Annual,,,,
A082390,피엘에이,12,2021,Annual,,,,
A082390,피엘에이,12,2022,Annual,,,,
A082930,실리콘화일,12,2011,Annual,31.47,252.75,19.70,5.85
A082930,실리콘화일,12,2012,Annual,26.55,325.98,24.51,5.05
A082930,실리콘화일,12,2013,Annual,45.30,554.81,42.34,10.52
A082930,실리콘화일,12,2014,Annual,7.66,93.52,4.79,1.58
A082930,실리콘화일,12,2015,Annual,32.02,657.17,16.87,
A082930,실리콘화일,12,2016,Annual,27.07,567.82,8.91,335.29
A082930,실리콘화일,12,2017,Annual,-65.61,,-2.66,-14.27
A082930,실리콘화일,12,2018,Annual,,,,
A082930,실리콘화일,12,2019,Annual,,,,
A082930,실리콘화일,12,2020,Annual,,,,
A082930,실리콘화일,12,2021,Annual,,,,
A082930,실리콘화일,12,2022,Annual,,,,
A084810,아이알디,12,2011,Annual,,,,
A084810,아이알디,12,2012,Annual,,,,
A084810,아이알디,12,2013,Annual,,,,
A084810,아이알디,12,2014,Annual,,,,
A084810,아이알디,12,2015,Annual,,,,
A084810,아이알디,12,2016,Annual,,,,
A084810,아이알디,12,2017,Annual,,,,
A084810,아이알디,12,2018,Annual,,,,
A084810,아이알디,12,2019,Annual,,,,
A084810,아이알디,12,2020,Annual,,,,
A084810,아이알디,12,2021,Annual,,,,
A084810,아이알디,12,2022,Annual,,,,
A085370,루트로닉,12,2011,Annual,6.99,9.69,5.27,3.99
A085370,루트로닉,12,2012,Annual,15.61,21.45,14.92,10.32
A085370,루트로닉,12,2013,Annual,9.51,13.22,11.31,6.97
A085370,루트로닉,12,2014,Annual,13.02,19.07,17.54,8.80
A085370,루트로닉,12,2015,Annual,19.61,33.25,18.74,13.95
A085370,루트로닉,12,2016,Annual,18.31,33.88,9.66,12.02
A085370,루트로닉,12,2017,Annual,-0.22,-0.36,-0.10,-0.15
A085370,루트로닉,12,2018,Annual,1.47,2.32,0.81,1.19
A085370,루트로닉,12,2019,Annual,-13.27,-19.45,-9.21,-10.14
A085370,루트로닉,12,2020,Annual,-9.17,-12.77,-7.30,-6.70
A085370,루트로닉,12,2021,Annual,48.31,95.90,31.71,19.95
A085370,루트로닉,12,2022,Annual,85.89,469.90,36.98,19.77
A085680,모빌탑,12,2011,Annual,,,,
A085680,모빌탑,12,2012,Annual,,,,
A085680,모빌탑,12,2013,Annual,,,,
A085680,모빌탑,12,2014,Annual,,,,
A085680,모빌탑,12,2015,Annual,,,,
A085680,모빌탑,12,2016,Annual,,,,
A085680,모빌탑,12,2017,Annual,,,,
A085680,모빌탑,12,2018,Annual,,,,
A085680,모빌탑,12,2019,Annual,,,,
A085680,모빌탑,12,2020,Annual,,,,
A085680,모빌탑,12,2021,Annual,,,,
A085680,모빌탑,12,2022,Annual,,,,
A085990,단성일렉트론,12,2011,Annual,18.66,36.54,완전잠식,215.10
A085990,단성일렉트론,12,2012,Annual,-31.21,,완전잠식,"-4,999.80"
A085990,단성일렉트론,12,2013,Annual,-28.93,-182.88,완전잠식,
A085990,단성일렉트론,12,2014,Annual,,,,
A085990,단성일렉트론,12,2015,Annual,,,,
A085990,단성일렉트론,12,2016,Annual,,,,
A085990,단성일렉트론,12,2017,Annual,,,,
A085990,단성일렉트론,12,2018,Annual,,,,
A085990,단성일렉트론,12,2019,Annual,,,,
A085990,단성일렉트론,12,2020,Annual,,,,
A085990,단성일렉트론,12,2021,Annual,,,,
A085990,단성일렉트론,12,2022,Annual,,,,
A086200,제이앤유글로벌,12,2011,Annual,58.26,105.97,16.78,9.43
A086200,제이앤유글로벌,12,2012,Annual,24.10,47.88,5.75,4.25
A086200,제이앤유글로벌,12,2013,Annual,-31.54,-46.38,-11.68,-11.80
A086200,제이앤유글로벌,12,2014,Annual,-34.43,-45.67,-21.32,-24.63
A086200,제이앤유글로벌,12,2015,Annual,-35.65,-76.42,-33.52,-36.26
A086200,제이앤유글로벌,12,2016,Annual,,,,
A086200,제이앤유글로벌,12,2017,Annual,,,,
A086200,제이앤유글로벌,12,2018,Annual,,,,
A086200,제이앤유글로벌,12,2019,Annual,,,,
A086200,제이앤유글로벌,12,2020,Annual,,,,
A086200,제이앤유글로벌,12,2021,Annual,,,,
A086200,제이앤유글로벌,12,2022,Annual,,,,
A086250,이노와이즈,12,2011,Annual,,,,
A086250,이노와이즈,12,2012,Annual,,,,
A086250,이노와이즈,12,2013,Annual,,,,27.50
A086250,이노와이즈,12,2014,Annual,9.59,17.97,5.89,6.10
A086250,이노와이즈,12,2015,Annual,0.98,1.45,0.75,0.76
A086250,이노와이즈,12,2016,Annual,-8.17,-10.56,-9.26,-13.35
A086250,이노와이즈,12,2017,Annual,2.22,2.75,3.15,3.16
A086250,이노와이즈,12,2018,Annual,,,,
A086250,이노와이즈,12,2019,Annual,,,,
A086250,이노와이즈,12,2020,Annual,,,,-120.75
A086250,이노와이즈,12,2021,Annual,-33.77,-48.45,-39.79,-557.64
A086250,이노와이즈,12,2022,Annual,-25.52,-37.91,-27.83,"-26,778.76"
A087220,스틸플라워,12,2011,Annual,8.60,11.00,14.14,5.25
A087220,스틸플라워,12,2012,Annual,7.31,9.25,12.95,5.30
A087220,스틸플라워,12,2013,Annual,-0.75,-0.89,-1.41,-1.02
A087220,스틸플라워,12,2014,Annual,-7.47,-8.81,-15.87,-8.14
A087220,스틸플라워,12,2015,Annual,-12.36,-14.68,-28.16,-17.98
A087220,스틸플라워,12,2016,Annual,-21.69,-26.07,-52.95,-40.73
A087220,스틸플라워,12,2017,Annual,-23.65,-29.77,-95.82,-71.81
A087220,스틸플라워,12,2018,Annual,-8.47,-10.31,-139.29,-174.45
A087220,스틸플라워,12,2019,Annual,,,,
A087220,스틸플라워,12,2020,Annual,,,,
A087220,스틸플라워,12,2021,Annual,,,,
A087220,스틸플라워,12,2022,Annual,,,,
A087730,이엠네트웍스,12,2011,Annual,-19.42,-99.60,-5.42,-3.12
A087730,이엠네트웍스,12,2012,Annual,105.36,511.36,39.98,16.29
A087730,이엠네트웍스,12,2013,Annual,78.78,446.56,31.80,14.46
A087730,이엠네트웍스,12,2014,Annual,77.65,583.46,36.70,17.55
A087730,이엠네트웍스,12,2015,Annual,41.25,137.82,22.86,14.37
A087730,이엠네트웍스,12,2016,Annual,1.72,3.86,0.98,0.78
A087730,이엠네트웍스,12,2017,Annual,-17.21,-39.75,-9.82,-8.04
A087730,이엠네트웍스,12,2018,Annual,-25.58,-31.24,-34.26,-52.70
A087730,이엠네트웍스,12,2019,Annual,-179.97,-214.96,-496.98,-686.59
A087730,이엠네트웍스,12,2020,Annual,-34.27,-41.20,"-2,404.75",-90.98
A087730,이엠네트웍스,12,2021,Annual,-33.76,-37.59,완전잠식,-96.87
A087730,이엠네트웍스,12,2022,Annual,-14.80,-16.35,완전잠식,-31.93
A088020,네이쳐글로벌,12,2011,Annual,,,,
A088020,네이쳐글로벌,12,2012,Annual,,,,
A088020,네이쳐글로벌,12,2013,Annual,,,,
A088020,네이쳐글로벌,12,2014,Annual,,,,
A088020,네이쳐글로벌,12,2015,Annual,,,,
A088020,네이쳐글로벌,12,2016,Annual,,,,
A088020,네이쳐글로벌,12,2017,Annual,,,,
A088020,네이쳐글로벌,12,2018,Annual,,,,
A088020,네이쳐글로벌,12,2019,Annual,,,,
A088020,네이쳐글로벌,12,2020,Annual,,,,
A088020,네이쳐글로벌,12,2021,Annual,,,,
A088020,네이쳐글로벌,12,2022,Annual,,,,
A088700,마이스코,12,2011,Annual,-2.89,-3.43,-5.26,-3.26
A088700,마이스코,12,2012,Annual,-11.41,-12.63,-28.81,-13.85
A088700,마이스코,12,2013,Annual,-12.25,-13.03,-55.22,-27.19
A088700,마이스코,12,2014,Annual,-19.31,-22.20,완전잠식,-40.44
A088700,마이스코,12,2015,Annual,10.49,15.34,727.00,27.17
A088700,마이스코,12,2016,Annual,-8.11,-16.84,-46.98,-18.32
A088700,마이스코,12,2017,Annual,,,,
A088700,마이스코,12,2018,Annual,,,,
A088700,마이스코,12,2019,Annual,,,,
A088700,마이스코,12,2020,Annual,,,,
A088700,마이스코,12,2021,Annual,,,,
A088700,마이스코,12,2022,Annual,,,,
A088810,맥스브로,12,2011,Annual,,,,
A088810,맥스브로,12,2012,Annual,,,,
A088810,맥스브로,12,2013,Annual,,,,
A088810,맥스브로,12,2014,Annual,,,,
A088810,맥스브로,12,2015,Annual,,,,
A088810,맥스브로,12,2016,Annual,,,,
A088810,맥스브로,12,2017,Annual,,,,
A088810,맥스브로,12,2018,Annual,,,,
A088810,맥스브로,12,2019,Annual,,,,
A088810,맥스브로,12,2020,Annual,,,,
A088810,맥스브로,12,2021,Annual,,,,
A088810,맥스브로,12,2022,Annual,,,,
A088960,씨티엘테크,12,2011,Annual,-162.01,-665.50,-211.45,-75.04
A088960,씨티엘테크,9,2012,Annual,,,,
A088960,씨티엘테크,9,2013,Annual,,,,
A088960,씨티엘테크,9,2014,Annual,,,,
A088960,씨티엘테크,9,2015,Annual,,,,
A088960,씨티엘테크,9,2016,Annual,,,,
A088960,씨티엘테크,9,2017,Annual,,,,
A088960,씨티엘테크,12,2018,Annual,,,,
A088960,씨티엘테크,12,2019,Annual,,,,
A088960,씨티엘테크,12,2020,Annual,,,,
A088960,씨티엘테크,12,2021,Annual,,,,
A088960,씨티엘테크,12,2022,Annual,,,,
A089240,네오세미테크,12,2011,Annual,-24.00,-54.75,완전잠식,-169.72
A089240,네오세미테크,12,2012,Annual,,,,
A089240,네오세미테크,12,2013,Annual,,,,
A089240,네오세미테크,12,2014,Annual,,,,
A089240,네오세미테크,12,2015,Annual,,,,
A089240,네오세미테크,12,2016,Annual,,,,
A089240,네오세미테크,12,2017,Annual,,,,
A089240,네오세미테크,12,2018,Annual,,,,
A089240,네오세미테크,12,2019,Annual,,,,
A089240,네오세미테크,12,2020,Annual,,,,
A089240,네오세미테크,12,2021,Annual,,,,
A089240,네오세미테크,12,2022,Annual,,,,
A089480,평산,12,2011,Annual,-16.97,-18.17,완전잠식,-31.60
A089480,평산,12,2012,Annual,-12.05,-15.52,완전잠식,-51.99
A089480,평산,12,2013,Annual,,,,
A089480,평산,12,2014,Annual,,,,
A089480,평산,12,2015,Annual,,,,
A089480,평산,12,2016,Annual,,,,
A089480,평산,12,2017,Annual,,,,
A089480,평산,12,2018,Annual,,,,
A089480,평산,12,2019,Annual,,,,
A089480,평산,12,2020,Annual,,,,
A089480,평산,12,2021,Annual,,,,
A089480,평산,12,2022,Annual,,,,
A090090,디앤샵,12,2011,Annual,,,,
A090090,디앤샵,12,2012,Annual,,,,
A090090,디앤샵,12,2013,Annual,,,,
A090090,디앤샵,12,2014,Annual,,,,
A090090,디앤샵,12,2015,Annual,,,,
A090090,디앤샵,12,2016,Annual,,,,
